n,p,k,blockNum,effectSizeScale,noiseScale,distanceNoiseScale,distanceReshufflePercentage,mode_regressionModel,seed,p_mse, p_auc, b_mse, b_auc, ars
100.0,50.0,12.0,10.0,1.0,0.5,1.0,0.0,1.0,1.0,nan,nan,3.5270413880227034,0.513488596491228,0.8888888888888888,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,0.0,1.0,2.0,nan,nan,2.8491541305922086,0.5015878289473685,0.8888888888888888,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,0.0,1.0,3.0,nan,nan,5.805151353486078,0.5182390350877193,0.8888888888888888,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,0.5,0.0,1.0,0.36940000000000006,0.4631819078947368,2.303925099944727,0.4612070175438596,0.06776645641274462,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,0.5,0.0,2.0,0.43279999999999996,0.4989343201754386,1.9117270927411874,0.5069213815789474,0.05052322868759582,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,0.5,0.0,3.0,0.3368,0.48788070175438597,2.1966381533996233,0.4896959429824561,0.08990442054958184,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,0.5,1.0,2.0,nan,nan,2.876996292968741,0.5005279605263158,0.8888888888888888,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,0.5,1.0,3.0,nan,nan,6.004631891202955,0.5261734649122807,0.8888888888888888,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,1.0,0.0,2.0,0.46560000000000007,0.5009084429824562,1.852668606034381,0.5073387061403508,0.02263490276996186,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,1.0,1.0,1.0,nan,nan,3.730401601814845,0.511043201754386,0.8888888888888888,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,1.0,1.0,2.0,nan,nan,2.8640044160232843,0.4998194078947368,0.8888888888888888,
100.0,50.0,12.0,10.0,1.0,0.5,1.0,1.0,1.0,3.0,nan,nan,6.366662121403478,0.5302800438596491,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,0.0,0.0,3.0,0.43,0.5154824561403508,54.39290416060167,0.506984649122807,0.717948717948718,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,0.0,1.0,1.0,nan,nan,78.9876903818769,0.5170833333333333,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,0.0,1.0,2.0,nan,nan,68.64896688366888,0.5154166666666666,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,0.5,0.0,2.0,0.409,0.5041526315789473,51.09214003611012,0.5112491228070175,0.02310628892907374,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,0.5,0.0,3.0,0.36440000000000006,0.5048796052631579,56.74386679679287,0.5053668859649123,0.007690032534753032,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,0.5,1.0,1.0,nan,nan,80.22540407302519,0.5078620614035088,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,0.5,1.0,2.0,nan,nan,67.99893555713093,0.5155627192982457,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,0.5,1.0,3.0,nan,nan,143.91102919992952,0.5305225877192983,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,1.0,0.0,2.0,0.4604,0.5050142543859649,47.444209751949955,0.5133815789473685,-0.013333333333333334,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,1.0,0.0,3.0,0.35200000000000004,0.5079539473684211,57.70570635704073,0.5057774122807017,-0.006666666666666667,
100.0,50.0,12.0,10.0,5.0,0.1,0.0,1.0,1.0,3.0,nan,nan,152.4571127077022,0.5267083333333333,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.0,0.0,3.0,0.43,0.5145979166666667,54.361192050629924,0.5072953947368422,0.6896551724137931,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.0,1.0,1.0,nan,nan,78.96649166796259,0.5168875,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.0,1.0,2.0,nan,nan,68.61973223142004,0.5151049342105263,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.0,1.0,3.0,nan,nan,136.46984367132362,0.5030628289473684,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.5,0.0,1.0,0.43300000000000005,0.4762921052631579,48.96718584629114,0.4735851973684211,0.056712070590251004,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.5,0.0,3.0,0.33980000000000005,0.5049225877192982,53.19177595341056,0.5042232456140351,0.10130718954248366,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.5,1.0,1.0,nan,nan,81.6624635874749,0.5043358552631578,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.5,1.0,2.0,nan,nan,71.77148639693998,0.5135577850877193,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,0.5,1.0,3.0,nan,nan,148.25500609899348,0.5306935307017544,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,1.0,0.0,1.0,0.42959999999999987,0.47675076754385964,49.11491999654425,0.4760970394736842,0.007123620884371471,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,1.0,0.0,2.0,0.486,0.5074676535087719,44.55622605831688,0.5165269736842105,0.008437247968236243,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,1.0,0.0,3.0,0.3509999999999999,0.5037447368421053,56.346116920941725,0.5023662280701755,0.0022222222222222222,
100.0,50.0,12.0,10.0,5.0,0.1,0.1,1.0,1.0,1.0,nan,nan,84.27563348768453,0.5118699561403509,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.0,0.0,1.0,0.41879999999999995,0.47696699561403505,44.07004050261041,0.47054912280701755,0.6512171023084523,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.0,0.0,2.0,0.4,0.5096536184210527,47.00194665122142,0.5127445175438596,0.7074619158275239,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.0,1.0,3.0,nan,nan,135.52042510514318,0.5024243421052632,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.5,0.0,1.0,0.42400000000000004,0.47483826754385966,49.95763802180642,0.4723748903508772,0.06479292531301988,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.5,0.0,2.0,0.46659999999999996,0.5061114035087719,45.46651822487158,0.5184220394736841,0.045299659250350774,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.5,0.0,3.0,0.33980000000000005,0.5040904605263158,53.07162344435189,0.5041893640350877,0.10130718954248366,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.5,1.0,1.0,nan,nan,81.93516116038838,0.5041537280701754,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.5,1.0,2.0,nan,nan,71.4910300711443,0.5142376096491228,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,0.5,1.0,3.0,nan,nan,147.571730344782,0.5314424342105263,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,1.0,0.0,2.0,0.4858,0.5077580043859649,44.492658241669645,0.5164070175438596,0.006901311249137336,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,1.0,1.0,1.0,nan,nan,84.75557012118132,0.5119076754385965,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,1.0,1.0,2.0,nan,nan,69.25603408699254,0.512291447368421,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.1,1.0,1.0,1.0,3.0,nan,nan,151.3406179887141,0.5354825657894736,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,0.0,0.0,1.0,0.43199999999999994,0.47399122807017546,43.413488640595276,0.46734649122807015,0.717948717948718,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,0.0,0.0,2.0,0.4,0.5110745614035088,47.10709289606952,0.5121271929824561,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,0.0,1.0,1.0,nan,nan,79.93205390205648,0.515921052631579,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,0.5,0.0,1.0,0.41200000000000003,0.4686128289473684,49.14313209097401,0.4646662280701755,0.05923589204346302,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,0.5,0.0,3.0,0.36440000000000006,0.5027390350877192,57.07160407724937,0.5044866228070176,0.007690032534753032,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,0.5,1.0,1.0,nan,nan,81.30895414065267,0.5075133771929824,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,0.5,1.0,2.0,nan,nan,67.91041214449073,0.5121360745614035,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,0.5,1.0,3.0,nan,nan,144.52412743667404,0.5306197368421053,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,1.0,0.0,1.0,0.47200000000000003,0.4834133771929825,44.96407429423718,0.4779780701754386,0.013055555555555556,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,1.0,0.0,3.0,0.35200000000000004,0.5061480263157895,58.019731618492536,0.5049605263157895,-0.006666666666666667,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,1.0,1.0,2.0,nan,nan,68.10860526166259,0.510452850877193,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.0,1.0,1.0,3.0,nan,nan,153.1479731530396,0.5263256578947368,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,0.0,0.0,1.0,0.43199999999999994,0.474278399122807,43.40836391555905,0.4675593201754386,0.6896551724137931,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,0.0,0.0,2.0,0.4,0.5093785087719298,47.0925224442557,0.512167653508772,0.6884531590413944,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,0.0,1.0,2.0,nan,nan,68.64919399975473,0.5132054824561403,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,0.0,1.0,3.0,nan,nan,137.26224515157196,0.5040785087719297,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,0.5,0.0,1.0,0.43300000000000005,0.4757731359649123,49.26371070676915,0.47418399122807015,0.0604814529255547,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,0.5,0.0,3.0,0.3392,0.5025246710526317,53.43531943948287,0.5029895833333333,0.10130718954248366,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,0.5,1.0,2.0,nan,nan,71.63162566588659,0.5120186403508772,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,1.0,0.0,1.0,0.4303999999999999,0.4776208333333334,49.40680622671517,0.47658464912280707,0.008134302526825891,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,1.0,0.0,2.0,0.5047999999999999,0.507627302631579,42.993190112508834,0.5166638157894736,0.006394884092725819,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,1.0,0.0,3.0,0.35120000000000007,0.502713596491228,56.696541745373615,0.5015919956140351,0.0022222222222222222,
100.0,50.0,12.0,10.0,5.0,0.5,0.1,1.0,1.0,2.0,nan,nan,69.1110154473804,0.5097183114035088,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.0,0.0,1.0,0.41879999999999995,0.476896600877193,44.38869365468826,0.4706276315789473,0.6325473383351197,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.0,0.0,2.0,0.4,0.5092883771929825,47.037376379117084,0.5121207236842105,0.6884531590413944,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.0,0.0,3.0,0.42979999999999996,0.515339802631579,54.17394310315581,0.5084120614035088,0.6896551724137931,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.0,1.0,3.0,nan,nan,136.3088628125889,0.5032961622807017,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.5,0.0,1.0,0.4088000000000001,0.4741348684210526,51.57910281916883,0.4714344298245614,0.07718120805369127,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.5,0.0,2.0,0.46659999999999996,0.5047419956140351,45.47905068400864,0.5175057017543859,0.045161718801886165,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.5,0.0,3.0,0.3392,0.5021440789473685,53.31482650204184,0.5027105263157895,0.10130718954248366,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.5,1.0,1.0,nan,nan,82.8320357730854,0.5041021929824562,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.5,1.0,2.0,nan,nan,71.35361933376815,0.5126969298245614,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,0.5,1.0,3.0,nan,nan,148.23145122079876,0.5304396929824562,0.8888888888888888,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,1.0,0.0,1.0,0.4496,0.4798413377192982,47.72478834611039,0.48052412280701756,0.00599724450927952,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,1.0,0.0,3.0,0.3508,0.5036525219298245,56.435676101643374,0.5024232456140352,0.011754827875734676,
100.0,50.0,12.0,10.0,5.0,0.5,1.0,1.0,1.0,1.0,nan,nan,85.76131215997428,0.5117667763157895,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,0.0,0.0,1.0,0.434,0.47625000000000006,174.7452728219553,0.46788377192982455,0.717948717948718,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,0.0,0.0,3.0,0.43,0.5148903508771929,217.5190174908773,0.5068859649122807,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,0.0,1.0,2.0,nan,nan,274.60387008181345,0.5152083333333333,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,0.0,1.0,3.0,nan,nan,545.9119934098418,0.5028947368421053,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,0.5,0.0,2.0,0.4218,0.5054504385964912,207.65868640758316,0.5120916666666666,0.02310628892907374,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,0.5,1.0,2.0,nan,nan,272.064082225802,0.5158432017543859,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,1.0,0.0,1.0,0.47240000000000004,0.479626096491228,178.8082702854689,0.47681688596491223,0.013055555555555556,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,1.0,0.0,2.0,0.4232,0.5042982456140351,208.29386081496585,0.510326754385965,-0.015384615384615385,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,1.0,0.0,3.0,0.35200000000000004,0.5079309210526316,230.60973587094554,0.5058004385964913,-0.006666666666666667,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,1.0,1.0,2.0,nan,nan,272.69713330623387,0.513609649122807,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.0,1.0,1.0,3.0,nan,nan,609.5033046381991,0.52675,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.0,0.0,1.0,0.434,0.4735862938596491,174.7381640156458,0.4678859649122806,0.6884531590413944,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.0,0.0,2.0,0.4039999999999999,0.5124978070175439,190.88492359269705,0.5145668859649123,0.6896551724137931,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.0,1.0,1.0,nan,nan,315.4734071948795,0.5168736842105263,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.0,1.0,2.0,nan,nan,274.54440296559807,0.5151987938596492,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.0,1.0,3.0,nan,nan,545.7087537123232,0.5030433114035088,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.5,0.0,1.0,0.4370000000000001,0.4741358552631579,195.4679936800704,0.47169353070175435,0.0604814529255547,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.5,0.0,2.0,0.47819999999999996,0.5049132675438597,186.24234503747633,0.5189694078947368,0.04674096588990206,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.5,1.0,1.0,nan,nan,326.1633437056608,0.5044708333333333,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,0.5,1.0,2.0,nan,nan,287.24006364271736,0.5137245614035088,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,1.0,0.0,1.0,0.434,0.4745919956140351,195.61711662623705,0.47443004385964915,0.007662835249042145,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,1.0,0.0,3.0,0.35120000000000007,0.5039267543859649,225.2216174932763,0.502513048245614,0.0022222222222222222,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,1.0,1.0,1.0,nan,nan,336.51952413186865,0.5116702850877193,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,1.0,1.0,2.0,nan,nan,276.8224534633253,0.51200625,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,0.1,1.0,1.0,3.0,nan,nan,601.5086079362558,0.534743201754386,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,0.0,0.0,1.0,0.4328,0.47461655701754385,174.99256026565124,0.4693768640350877,0.6539433551198257,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,0.0,0.0,2.0,0.4041999999999999,0.5122746710526316,190.68676747353584,0.5148923245614034,0.6992038767739702,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,0.0,0.0,3.0,0.4275999999999999,0.5152517543859649,216.817962656023,0.5076785087719298,0.6896551724137931,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,0.0,1.0,2.0,nan,nan,274.1392310135465,0.5152201754385966,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,0.5,0.0,2.0,0.47879999999999995,0.5070035087719298,185.93397296219038,0.5191460526315789,0.05069402534701267,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,0.5,1.0,1.0,nan,nan,326.7309047735951,0.5041663377192983,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,0.5,1.0,2.0,nan,nan,286.6669900554796,0.5141224780701754,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,0.5,1.0,3.0,nan,nan,591.6658233755775,0.5310316885964912,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,1.0,0.0,1.0,0.4520000000000001,0.4774351973684211,188.73756843440384,0.47849374999999994,0.0058309037900874635,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,1.0,0.0,2.0,0.4938,0.5083165570175439,181.48850598020437,0.518147697368421,0.0031228530385360065,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,1.0,0.0,3.0,0.35120000000000007,0.5044179824561403,224.69466403117778,0.5029168859649122,0.0022222222222222222,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,1.0,1.0,1.0,nan,nan,337.51127546723654,0.5117315789473684,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,1.0,1.0,2.0,nan,nan,276.9012182559474,0.5119866228070176,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.1,1.0,1.0,1.0,3.0,nan,nan,603.2809243382314,0.5351417763157895,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,0.0,1.0,2.0,nan,nan,274.60338600814396,0.5139035087719298,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,0.0,1.0,3.0,nan,nan,547.4415444550772,0.5028508771929825,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,0.5,0.0,1.0,0.41480000000000006,0.4682218201754386,196.19178824181813,0.4647094298245614,0.05923589204346302,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,0.5,1.0,1.0,nan,nan,322.46692701492543,0.5071705043859649,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,0.5,1.0,2.0,nan,nan,271.82286983408727,0.514526096491228,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,0.5,1.0,3.0,nan,nan,576.5298039393881,0.5304646929824561,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,1.0,0.0,1.0,0.47240000000000004,0.48104276315789474,179.14126667618785,0.47714473684210523,0.013055555555555556,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,1.0,1.0,1.0,nan,nan,330.59167760141264,0.5115800438596491,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.0,1.0,1.0,3.0,nan,nan,610.8310356063732,0.5266864035087719,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.0,0.0,1.0,0.434,0.47362116228070184,175.33037842219673,0.46789276315789474,0.6884531590413944,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.0,0.0,2.0,0.4039999999999999,0.5123703947368421,190.94928119939777,0.5146187499999999,0.6884531590413944,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.0,0.0,3.0,0.43,0.5140830043859649,217.94502369458405,0.5072836622807018,0.6896551724137931,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.0,1.0,1.0,nan,nan,317.2634948164909,0.5162509868421052,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.0,1.0,2.0,nan,nan,274.54215580035634,0.5138327850877193,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.0,1.0,3.0,nan,nan,547.2386583411086,0.5028620614035088,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.5,0.0,2.0,0.47619999999999996,0.5051973684210527,186.19428408118293,0.5188038377192983,0.04674096588990206,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.5,1.0,1.0,nan,nan,327.90606113958273,0.5038656798245613,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,0.5,1.0,2.0,nan,nan,286.9069807243962,0.5131797149122808,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,1.0,0.0,1.0,0.434,0.4751112938596491,196.12328598141738,0.4745729166666667,0.007662835249042145,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,1.0,0.0,3.0,0.35159999999999997,0.5033694078947368,225.9002119291307,0.5020027412280702,0.0022222222222222222,
100.0,50.0,12.0,10.0,10.0,0.5,0.1,1.0,1.0,2.0,nan,nan,276.6019919474407,0.5109642543859649,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,0.0,0.0,2.0,0.40299999999999997,0.5126424342105262,190.75180318101746,0.5147404605263157,0.6884531590413944,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,0.0,0.0,3.0,0.4292,0.5153826754385965,217.29014106844224,0.5081220394736843,0.6896551724137931,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,0.0,1.0,2.0,nan,nan,274.1224218998199,0.5135501096491228,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,0.0,1.0,3.0,nan,nan,545.3391746648583,0.5025819078947369,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,0.5,0.0,1.0,0.43720000000000003,0.47428157894736844,195.95635125443198,0.47206853070175436,0.05628261055512788,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,0.5,0.0,2.0,0.47839999999999994,0.5056871710526316,185.8886476405166,0.5189729166666667,0.05235107603049315,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,0.5,0.0,3.0,0.3390000000000001,0.5041671052631579,212.91272458389017,0.5037948464912281,0.10130718954248366,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,0.5,1.0,1.0,nan,nan,328.4526393044409,0.5040362938596492,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,1.0,0.0,2.0,0.4982,0.5080728070175439,180.13960265204193,0.5183336622807018,0.010517947777166269,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,1.0,0.0,3.0,0.35120000000000007,0.5038756578947368,225.37270721522128,0.5024442982456141,0.0022222222222222222,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,1.0,1.0,2.0,nan,nan,276.682068988725,0.5113023026315789,0.8888888888888888,
100.0,50.0,12.0,10.0,10.0,0.5,1.0,1.0,1.0,3.0,nan,nan,604.5893541550757,0.5349901315789474,0.8888888888888888,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,0.0,0.0,1.0,0.33699999999999997,0.4999342105263158,3.1508523569210083,0.49921600877192984,0.8343558282208589,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,0.0,1.0,1.0,nan,nan,3.9833463971082175,0.48811403508771933,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,0.0,1.0,3.0,nan,nan,4.749773807696706,0.4754029605263158,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,0.5,0.0,1.0,0.28759999999999997,0.49141864035087723,3.754319153034586,0.4909546052631579,0.08084074373484236,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,0.5,0.0,2.0,0.45559999999999995,0.5178120614035089,1.4701210956705035,0.5166366228070175,0.01391304347826087,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,0.5,1.0,1.0,nan,nan,4.0762613868778175,0.5030962719298245,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,0.5,1.0,2.0,nan,nan,3.5938663266098025,0.499822149122807,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,1.0,0.0,1.0,0.3141999999999999,0.4926858552631579,3.512258875629559,0.4916940789473684,-0.015195530726256984,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,1.0,1.0,1.0,nan,nan,4.146697546517513,0.5022072368421052,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,1.0,1.0,2.0,nan,nan,3.599812701901866,0.4986836622807018,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.0,1.0,1.0,3.0,nan,nan,4.6895034661598824,0.48496875,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.0,0.0,1.0,0.33679999999999993,0.5001444078947368,3.1520671803180447,0.49913070175438595,0.7694298283446908,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.0,0.0,2.0,0.31579999999999997,0.5208063596491228,1.6233827660623934,0.5200780701754386,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.0,0.0,3.0,0.2644,0.4830588815789474,1.9350358495275028,0.4858445175438596,0.3554564533053515,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.0,1.0,1.0,nan,nan,3.9777695368514543,0.48668815789473685,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.0,1.0,2.0,nan,nan,3.4495487775137392,0.49446688596491234,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.0,1.0,3.0,nan,nan,4.7570003584455725,0.47516458333333333,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.5,0.0,1.0,0.3558,0.5012713815789474,3.2133580572055456,0.50025,0.03443708609271523,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.5,0.0,2.0,0.319,0.5177553728070176,1.714974304429047,0.5183702850877192,0.05876870019107983,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.5,0.0,3.0,0.26080000000000003,0.49975679824561403,1.9476198249222758,0.4945894736842105,0.006366817444738414,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.5,1.0,1.0,nan,nan,3.955122344198096,0.511583552631579,0.9385474860335196,
